artist,lfm_tags,lfm_listeners,lfm_playcount,lfm_found,tags
Sleep Recording Sounds,"nature sounds, calm, wave noise, nature sound",23930.0,197517.0,True,
Sleep Sound Library,sleep peppermint,17806.0,1434480.0,True,
Sleep Sounds of Nature,"Nature, ambient, nature sounds, sounds of nature, nature sound",66367.0,934155.0,True,
Sleep Surgeon,"USA, ambient",11185.0,40392.0,True,
Sleep Therapist,,18231.0,106203.0,True,
Sleep and Dream,,2449.0,330860.0,True,
Sleeperstar,"alternative rock, alternative, indie, rock, Discoverockult",45119.0,532079.0,True,
Sleepicious,,11.0,375.0,True,
Sleeping At Last,"indie, indie rock, alternative, christian, rock",1301675.0,39291367.0,True,
Sleeping With Sirens,"post-hardcore, screamo, emocore, experimental, hardcore",1144753.0,72084846.0,True,
Sleeping Wolf,"pop, synthpop, alternative techno, american, yandex music",79605.0,1189803.0,True,
Sleepless Eye,"instrumental, chill, atmospheric, calm",46624.0,383489.0,True,
Sleepwalkrs,UK,14713.0,68392.0,True,
Sleepy Clouds,,74979.0,525457.0,True,
Sleepy Fish,"chillhop, lofi, Lo-Fi, chill, instrumental hip-hop",231865.0,3297928.0,True,
Sleepy Hallow,"rap, trap, hip hop, Hip-Hop, nyc rap",901800.0,42782658.0,True,
Sleepy Moon,,37127.0,228220.0,True,
Sleepy Sounds,,1300.0,32784.0,True,
Sleepy Times,"ambient, soundscape, Nature",36580.0,3082377.0,True,
Sleezy D,"acid house, Chicago House, House, Acid, All",11276.0,20561.0,True,
Sless Praismo,"lofi, germany, deutschland, chill, mainz",46654.0,146300.0,True,
Slick Trick,,3.0,6.0,True,
Slim Beat,,21.0,33.0,True,
Slim Cessna's Auto Club,"Alt-country, gothic americana, country, americana, southern gothic",53277.0,1494883.0,True,
Slim Jxmmi,"rap, Hip-Hop, trap, hip hop, rae sremmurd",16669.0,75910.0,True,
Slim Shore,"hardstyle, electronic, spotify, Fusion, dutchmaster",6157.0,45920.0,True,
Slimane,"french, pop, Eurovision, Eurovision 2024, eurovision artists with over 1 million scrobbles",110855.0,1722587.0,True,
Slime,"punk, deutschpunk, punk rock, german, political",121073.0,2355008.0,True,
Slip Capone,"dpgc, immense, westcoast, nasty, Kurupt",1066.0,6141.0,True,
Slipfunc,"finnish, Hip-Hop, beats, lofi, instrumental hip-hop",88103.0,790789.0,True,
Slipknot,"Nu Metal, metal, heavy metal, Nu-metal, rock",4135120.0,351787703.0,True,
Slippy,"Brostep, future bass, hybrid trap, electronic, trap",80365.0,1070459.0,True,
Slizznico,cloud rap,390.0,3800.0,True,
Sllash & Doppe,"minimal techno, minimal, tech house, groovy, electronic",30147.0,143429.0,True,
Sloan,"Canadian, rock, power pop, indie rock, indie",234262.0,5945682.0,True,
Sloppy Seconds,"punk, punk rock, american, pop punk, hardcore punk",36732.0,629633.0,True,
Slot Machine,"indie rock, alternative rock, thai rock, thai, alternative",53451.0,1180539.0,True,
Slovak National Symphony Orchestra,"instrumental, Soundtrack, video game music, orchestra, composers",2020.0,52460.0,True,
Slovak Philharmonic,"Classical, classical music, meerkat, slovakia, s philharmonic",171304.0,689294.0,True,
Slovak Philharmonic Chorus,"slovakia, slovak",6688.0,16655.0,True,
Slovak Radio Symphony Orchestra,"Classical, instrumental, symphony, All, slovak",88075.0,465004.0,True,
Slow Meadow,"ambient, neoclassical, piano, post-rock, instrumental",158921.0,2667827.0,True,
Slow Pulp,"dream pop, shoegaze, indie rock, indie pop, Lo-Fi",852457.0,23517285.0,True,
SlowCheeta,,1440.0,6871.0,True,
Slowed Radio,,99.0,400.0,True,
Slowgold,"swedish, indie, Sweden, alternative, dream pop",24276.0,500382.0,True,
Slowly Slowly,"pop punk, emo, australian, power pop, seen live more than once",34248.0,1586897.0,True,
Slug,"Hip-Hop, underground hip hop, rhymesayers, hip hop, psytrance",112127.0,742801.0,True,
Slugdge,"death metal, sludge metal, Blackened Death Metal, black metal, Sludge",33132.0,1024194.0,True,
Slushii,"hybrid trap, Brostep, electronic, dubstep, EDM",306310.0,3956815.0,True,
Sly & Robbie,"dub, reggae, dancehall, electronic, bass",151673.0,1394964.0,True,
Sly & The Family Stone,"funk, soul, rhythm and blues, rock, classic rock",1301721.0,18869589.0,True,
Sly Withers,"australian, pop punk, seen live more than once",16247.0,694572.0,True,
Small Faces,"60s, mod, classic rock, psychedelic, rock",393049.0,4792267.0,True,
Smart Books,,11684.0,103207.0,True,
Smartface,minimal,132763.0,730198.0,True,
Smash,"Psychedelic Rock, Progressive rock, spanish, Korean, rock andaluz",59518.0,437114.0,True,
Smash Mode,,5.0,16.0,True,
Smash Mouth,"rock, alternative rock, alternative, ska, pop",2318066.0,27700129.0,True,
Smash Stereo,"industrial, instrumental, electronic, techno, Aggrotech",57001.0,479058.0,True,
Smerz,"electronic, art pop, experimental, House, Norway",305634.0,4864121.0,True,
Smg,"grindcore, mincecore, hardcore, punk, Grind",9393.0,102218.0,True,
Smile on the Sinner,"metallic hardcore, metalcore",6835.0,42559.0,True,
Smith & Smart,"mashup, hip hop, live gesehen, rap",1156.0,20680.0,True,
Smith & Thell,"dance, swedish, pop, House, folk pop",150835.0,2623909.0,True,
Smitten,"argentina, rock, Rock Argentino, shoegaze, indie rock",17808.0,312918.0,True,
Smoke City,"trip-hop, chillout, downtempo, electronic, female vocalists",647823.0,5948754.0,True,
Smokepurpp,"trap, Hip-Hop, rap, trap rap, hip hop",452402.0,9915453.0,True,
Smokey Robinson,"soul, motown, rhythm and blues, 60s, oldies",500174.0,3412964.0,True,
Smokey Robinson & The Miracles,,859760.0,8119268.0,True,
Smoking Popes,"pop punk, chicago, indie rock, rock, indie",124214.0,2266033.0,True,
Smoodmood,,8226.0,38455.0,True,
Smooth,"Drum and bass, trip-hop, electronic, french, soul",121084.0,1081826.0,True,
Smuv,"beats, Lo-Fi, electronic, rnb, lofi",182710.0,967849.0,True,
Smyang Piano,"instrumental, Canadian, cover, piano, Lo-Fi",179722.0,5992471.0,True,
Snake River Conspiracy,"industrial, industrial rock, female vocalists, electronic, rock",160910.0,2724543.0,True,
Snake-Bite,"german, rockabilly, neo-rockabilly",1333.0,6974.0,True,
Snakebite,"rockabilly, hard rock, heavy metal, Southern Rock, Rock and Roll",6434.0,59422.0,True,
Snakehips,"electronic, electronica, indie, instrumental hip-hop, chillwave",865653.0,10342668.0,True,
Snavs,"Brostep, trap, danish, electronic, EDM",137234.0,1379572.0,True,
Snazzy,"funk_add_to_lidarr_batch_24, Hip-Hop",122575.0,567623.0,True,
Sneaker Pimps,"trip-hop, electronic, chillout, alternative, electronica",1232245.0,24568792.0,True,
Sneaky,"electro, Hip-Hop, trip-hop, france, Drum n Bass",7182.0,50575.0,True,
Sneaky Ollie,,3966.0,14285.0,True,
Sneaky Pete & Cool Cats,rockabilly,502.0,4526.0,True,
Sneha Pant,,626.0,3059.0,True,
Snehlata,,5.0,13.0,True,
Snelle,"dutch, pop, Hip-Hop, netherlands, nederhop",58455.0,2851064.0,True,
Snigdhajit Bhowmik,,343.0,1431.0,True,
Snog,"industrial, ebm, experimental, electronic, idm",46426.0,1172735.0,True,
Snoh Aalegra,"soul, rnb, swedish, pop, female vocalists",861816.0,20504279.0,True,
Snollebollekes,"carnaval, pop, netherlands, dutch, the netherlands",50305.0,693774.0,True,
Snoop Dogg,"Hip-Hop, rap, Gangsta Rap, west coast, hip hop",4284259.0,80315559.0,True,
Snot,"Nu Metal, hardcore, metal, alternative metal, funk metal",395580.0,7535190.0,True,
Snow,"reggae, Hip-Hop, Canadian, j-pop, japanese",400403.0,2627291.0,True,
Snow Patrol,"indie, alternative, rock, indie rock, britpop",4090993.0,134316843.0,True,
Snowstorm,"swedish, rock, hardstyle, trance, punk",26556.0,194022.0,True,
Snowy White,"blues rock, blues, classic rock, rock, guitar",233770.0,2053916.0,True,
Snövit,"Hip-Hop, swedish, rap",15223.0,813096.0,True,
Snøw,,134416.0,1450922.0,True,
So Below,"electronic, female vocalists, New Zealand, indie, yandex music",91314.0,1103886.0,True,
So Jao,,20621.0,125247.0,True,
So La Lune,Pop Urbaine,26741.0,6363932.0,True,
So Preto Sem Preconceito,"brazil, brasil, samba, brazilian",8986.0,57712.0,True,
So Solid Crew,"Grime, UK Garage, hip hop, rap, Hip-Hop",132548.0,699294.0,True,
SoLeo,"metal, Progressive rock, disco polo, rock, Middle eastern rock",6993.0,54040.0,True,
SoLonely,"rnb, chill, trap",32124.0,428468.0,True,
So_nny,,14737.0,32750.0,True,
Soaked Oats,"New Zealand, indie pop, indie rock, indie, Aussie",25919.0,199308.0,True,
Soap&Skin,"experimental, piano, female vocalists, singer-songwriter, dark",743520.0,13018054.0,True,
Sobs,"dream pop, indie pop, singapore, indie, indie rock",115300.0,2059680.0,True,
Social Distortion,"punk rock, punk, rockabilly, rock, alternative",855711.0,23540687.0,True,
Social House,"pop, singer-songwriter, american, soul, rap",363943.0,3672775.0,True,
Social Kid,"House, techno, dark electro, electro, hard electro",23353.0,152566.0,True,
Soda Stereo,"Rock Argentino, rock, Rock en Espanol, argentina, 80s",710551.0,48570912.0,True,
Sodagreen,"chinese, taiwanese, Taiwanese Indie Pop, taiwan, Asian Indie",30487.0,715057.0,True,
Sodhivine,"trap, electronic, under 2000 listeners, electrohouse",3104.0,16274.0,True,
Sodom,"thrash metal, german, black metal, metal, thrash",401927.0,23900462.0,True,
Sody,"pop, female vocalists, london, indie, singer-songwriter",208245.0,2448049.0,True,
Sofa Surfers,"trip-hop, downtempo, electronic, chillout, dub",519875.0,6562856.0,True,
Sofi Tukker,"dance, electronic, pop, indie, new york",689067.0,13897172.0,True,
Sofia,"swedish, pop, melodifestivalen, trip-hop, downtempo",78063.0,542959.0,True,
Sofia Carson,"pop, female vocalists, Disney, USA, my top songs",373278.0,5303152.0,True,
Sofia Karlberg,"pop, swedish, female vocalists, covers, Sweden",235530.0,1845274.0,True,
Sofia Karlsson,"swedish, folk, female vocalists, nordic folk, Folkmusik",41757.0,797167.0,True,
Sofia Kourtesis,"deep house, House, electronic, microhouse, Peru",185637.0,2284735.0,True,
Sofia Mills,"alternative, indie, Lo-Fi, USA, bedroom pop",299597.0,2448707.0,True,
Sofia Quinn,,2441.0,12944.0,True,
Sofiane,"rap, Hip-Hop, rap francais, french hip-hop, french rap",54528.0,1548251.0,True,
Sofiane Pamart,"piano, contemporary classical, Classical, french, pianist",68388.0,1902345.0,True,
Sofie Royer,"indie pop, austrian, indie, pop, spotify",84691.0,621968.0,True,
Sofie Svensson,"swedish, acoustic, pop, indie, singer-songwriter",4277.0,46994.0,True,
Sofie Winterson,"folk, dream pop, indie pop, electronic, indie",39399.0,172909.0,True,
Soft Cell,"new wave, synthpop, 80s, electronic, synth pop",2159219.0,22514397.0,True,
Sofía Reyes,"pop, Reggaeton, latin, mexico, latin pop",270802.0,2814243.0,True,
Soge Culebra,"latin, spain",55313.0,1239937.0,True,
Sogma,"electronic, hardstyle",1480.0,7132.0,True,
Sohail Sen,"bollywood, Hindi, All, film music, Indian",63957.0,1029158.0,True,
Soham,"Hindi, bollywood, desi U2",9590.0,35049.0,True,
Soham Chakrabarthy,"india, Hindi, bollywood",31.0,430.0,True,
Soham Chakraborty,,1368.0,6377.0,True,
Soham Naik,Indian,3025.0,21680.0,True,
Soheil Soheili,"noise, experimental, Iranian, ambient, iran",256.0,536.0,True,
Sohn Aelia,,103683.0,630865.0,True,
Sohodolls,"electronic, indie, british, female vocalists, glam",720299.0,8780746.0,True,
Sohrab Motabar,"experimental, iran",39.0,93.0,True,
Soil,"Nu Metal, hard rock, metal, alternative metal, rock",775831.0,16471440.0,True,
Soilent Green,"grindcore, Sludge, sludge metal, death metal, metal",71637.0,1324393.0,True,
Soilwork,"Melodic Death Metal, death metal, metal, swedish, metalcore",660581.0,47518009.0,True,
Soko,"indie, french, female vocalists, singer-songwriter, pop",716989.0,13971151.0,True,
Sokoninaru,"J-rock, japanese, Progressive rock, math rock, alternative rock",62482.0,1403722.0,True,
Sokrat St,,12547.0,352920.0,True,
Sol Sonic Force,,19.0,28.0,True,
Sol3 Mio,where the bears are,3455.0,20869.0,True,
Sola Vimi,,30475.0,148001.0,True,
Solace Her,,383.0,6188.0,True,
Solange Almeida,"Forro, pop, brazil, brazilian, cantora de forro",57633.0,524100.0,True,
Solar,"Power metal, female vocalists, k-pop, mamamoo, symphonic metal",278902.0,6682409.0,True,
Solar Fields,"ambient, chillout, electronic, downtempo, psychill",380169.0,14081582.0,True,
Solar Kid,"ambient, downtempo, trance, dub, electronica",665.0,9615.0,True,
Solar Sai,,1183.0,6853.0,True,
Solar State,"House, electro house, EDM, deep house, madison beer",19934.0,79208.0,True,
Solardo,"electronic, House, techno, electronica, Manchester",121875.0,837456.0,True,
Solarstone,"trance, melodic trance, progressive trance, uplifting trance, electronic",134581.0,1989201.0,True,
Soldat Louis,"french, celtic, breton, celtic rock, rock",24963.0,319767.0,True,
Solea Pfeiffer,"musical, Broadway",6706.0,57644.0,True,
Soledad,"folk, tango, argentina, female vocalists, folklore argentino",55842.0,594184.0,True,
Soledad Pastorutti,,2785.0,40316.0,True,
Soledad Villamil,"tango, argentina, cantriz",1447.0,21009.0,True,
Solee,"minimal, techno, minimal techno, neotrance, House",113532.0,1017186.0,True,
Soleil Noir,"Luxembourg, black metal, pagan black metal, woodsmoke",4833.0,55498.0,True,
Solex,"electronic, experimental, indie, female vocalists, electronica",54400.0,664504.0,True,
Soleá Morente,"Flamenco, pop, female vocalists, spanish, spain",17857.0,408068.0,True,
Solfeggio,,2643.0,40025.0,True,
Solgie Rokcstone,,0.0,0.0,False,
Soli Deo Gloria,"piano, rock, german, organ, christian",520.0,10171.0,True,
Solid Stone,"trance, progressive trance, Progressive House, tech house, deep house",24080.0,179869.0,True,
Solitude,"metalcore, melodic metalcore, thrash metal, dubstep, heavy metal",29009.0,341421.0,True,
Solo Tango Orquesta,tango,4819.0,46096.0,True,
Solomon Burke,"soul, blues, rhythm and blues, Southern Soul, rnb",635695.0,5370720.0,True,
Solomon Grey,"electronic, indie, synthpop, pop, indie pop",95125.0,647631.0,True,
Solomun,"deep house, minimal, tech house, Progressive House, House",279263.0,2734926.0,True,
Soltan,"dubstep, electronica, art, remix, Brostep",15488.0,148416.0,True,
Solteirões do Forró,"All, brazil, brazilian, brasil, forro do bom",14436.0,110066.0,True,
Soly,,1061.0,7845.0,True,
Sombra,"Rap Nacional, Stoner Rock, dub, space rock, rap",12936.0,126474.0,True,
Sombrinha,spotify,10380.0,34995.0,True,
SomeWhatSuper,,2442.0,22043.0,True,
Something Corporate,"piano rock, emo, alternative, rock, indie",830835.0,27777048.0,True,
Something Good,"Progressive House, House, underground hip-hop, Hip-Hop, finnish",65848.0,338511.0,True,
Somlata Acharyya Chowdhury,,4097.0,47480.0,True,
Somlata And The Aces,,3890.0,24022.0,True,
Somna,"trance, Canadian, progressive trance, canada",32417.0,296623.0,True,
Somnia,"black metal, Ukrainian, Ukrainian Black Metal, atmospheric black metal, Female fronted metal",4381.0,33610.0,True,
Somos Nós A Justiça,"hip hop do brasil, hip hop",6818.0,35636.0,True,
Son By Four,"salsa, latin, pop, spanish, puerto rico",84340.0,496541.0,True,
Son Feci Bisiklet,"acoustic, All, turkish, alternative rock, Alternatif",71262.0,3507561.0,True,
Son Mieux,"dutch, indie pop, netherlands, indie rock, indie",72203.0,1338082.0,True,
Son Palenque,"Colombia, Champeta, latin, colombian, 11",20414.0,74961.0,True,
Son Tentación,"Peru, salsa",4209.0,41062.0,True,
Son&Dad,,9368.0,74600.0,True,
Sona Mohapatra,"Indian, Hindi, india, female vocalists, female vocalist",64756.0,796603.0,True,
SonaOne,"All, rap, Hip-Hop, malaysian",7417.0,84614.0,True,
Sonal Chauhan,,4.0,11.0,True,
Sonam Bajwa,,2.0,3.0,True,
Sondaschule,"ska punk, ska, punk, german, ska-punk",45904.0,2609710.0,True,
Sondia,"Korean, k-pop, ost, Ballad, south korea",62814.0,939458.0,True,
Sondre Bjelland,,250.0,2874.0,True,
Sondre Meisfjord,,1.0,1.0,True,
Soner Arıca,"dance, pop, turkish, male vocalists, Turkish Pop",14173.0,84985.0,True,
Soner Sarıkabadayı,"turkish, pop, acoustic, singer-songwriter, turkey",29467.0,487683.0,True,
Songs From The Road Band,"bluegrass, country, americana, USA",2201.0,15851.0,True,
Sonia Gadhia,"USA, indie, dream pop, Lo-Fi, bedroom pop",21768.0,82310.0,True,
Sonia Liebing,"pop, german, German Pop",4080.0,73469.0,True,
Sonia Rivas,,2654.0,16415.0,True,
Sonic Area,"experimental, ambient, noise, idm, industrial",10602.0,195062.0,True,
Sonic Boom Six,"ska, ska punk, punk, Hip-Hop, political",88899.0,2495206.0,True,
Sonic Journey,"pop, trance, electronic, egyptian, EDM",18028.0,176205.0,True,
Sonic Syndicate,"Melodic Death Metal, metalcore, metal, swedish, death metal",547155.0,21620791.0,True,
Sonic Whales,,34234.0,221381.0,True,
Sonic Wine,,1034.0,4245.0,True,
Sonicdriver,"Gabber, hardcore, happy hardcore, Early Hardcore, spotify",4946.0,21408.0,True,
Sonidos De Aves,,3316.0,24944.0,True,
Sonidos De Lluvia y Tormentas,,1223.0,40714.0,True,
Sonidos de la Naturaleza Rudio Blanco Para Bebes,,96.0,657.0,True,
Sonita,,171.0,1503.0,True,
Sonmi451,"ambient, idm, minimal, electronic, u-cover",16083.0,251940.0,True,
Sonny & Cher,"pop, 60s, oldies, rock, american",505850.0,2922150.0,True,
Sonny Boy Williamson II,"blues, harmonica blues, Chicago Blues, Classic Blues, blues harp",168423.0,1115721.0,True,
Sonny Chillingworth,"Hawaiian, folk, hula, hawaii, USA",22246.0,135443.0,True,
Sonny Clark,"jazz, Hard Bop, piano, jazz piano, Blue Note Records",298261.0,1856951.0,True,
Sonny Fodera,"House, electronic, deep house, australian, jackin",417113.0,4736219.0,True,
Sonny Lim,"slack key guitar, instrumental, USA, All, ruhig",11300.0,117094.0,True,
Sonny Rollins,"jazz, saxophone, bebop, Hard Bop, instrumental",739375.0,7612552.0,True,
Sonny Sandoval,"reggae, rock, Hip-Hop",417.0,3442.0,True,
Sonny Stitt,"jazz, bebop, saxophone, Hard Bop, jazz saxophone",211541.0,1511100.0,True,
Sonny Wilson,,663.0,2608.0,True,
Sono,"electronic, House, synthpop, electro, dance",130861.0,1029123.0,True,
Sonoko Inoue,"JPop, japanese, j-pop, pop, japanese female vocalists",9884.0,86612.0,True,
Sonora Carruseles,"salsa, latin, Colombia, latin jazz, world",110196.0,559320.0,True,
Sonora Maracaibo,,1574.0,11234.0,True,
Sonora Ponceña,"salsa, latin, puerto rico, fania, Sonora Poncena",39517.0,385999.0,True,
Sonora Skandalera,"ska, reggae, mexican, Mex-Ska, ska fussion",2854.0,31273.0,True,
Sonora de Llegar,"ska, ska-punk, chile, ska punk, patchanka",8553.0,235056.0,True,
Sonovic,,15.0,63.0,True,
Sons Of Maria,"deep house, trance, House, dance, Schweiz",163654.0,1195427.0,True,
Sons of Perdition,"death country, gothic americana, Alt-country, gothic country, cemetery western",20023.0,347330.0,True,
Sonu Nigam,"bollywood, Hindi, Indian, sonu nigam, desi",187003.0,3241144.0,True,
Sony Studio,,1.0,9.0,True,
Soo Wincci,"soul, pop, malaysia, female vocalists, malaysian",1728.0,11927.0,True,
Soolamangalam Sisters,"folk, ethnic, traditional, india, indian classical",1701.0,21331.0,True,
Soolking,"algerian, algeria, rap, french, french rap",181324.0,4335278.0,True,
Soom T,"reggae, dub, electronic, female vocalists, jahtari",49012.0,547570.0,True,
Sooraj S. Kurup,,2812.0,24719.0,True,
Sooraj Santhosh,"india, Indian, born in kerala, playback singer, born in kollam",12117.0,173713.0,True,
Soorya Narayanan,,2.0,4.0,True,
Soothe My Soul,"ambient, new age",87923.0,928491.0,True,
Soothing Chill Out for Insomnia,,2701.0,42781.0,True,
